Identifier A,Identifier B,Interaction,negative_source,config_probability,degree_a,degree_b,common_neighbor_count,l3_path_count,shortest_path_distance
P31539,P41695,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40202,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P54861,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P22804,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47025,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,P41695,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P07270,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47115,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32639,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P04386,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P41695,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P08964,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40957,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q06440,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P53184,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,1.0,0.0,2.0
P32504,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P17555,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P41695,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47115,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32917,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P53895,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P17555,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,1.0,0.0,2.0
P41921,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P04386,P07272,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P0C0X0,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07270,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q06675,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P00812,P31539,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P09201,P17555,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00812,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P31539,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P61829,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P32849,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P39113,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P07272,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P81449,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00927,P17065,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P32849,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P36036,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07270,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P08638,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47025,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P41695,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40151,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P32628,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40963,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P07272,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P38748,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
Q04411,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,1.0,0.0,2.0
P00927,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P08964,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P81449,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P61829,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,1.0,0.0,2.0
P25638,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P04387,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q06440,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P40151,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40151,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P81449,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P40325,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P28795,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P29340,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P07272,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q02100,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P17555,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P07270,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32917,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P27895,P28743,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P07270,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,1.0,0.0,2.0
P48361,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q03860,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q03898,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07270,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P28743,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53895,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P39113,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P61829,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P17065,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53895,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P41695,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P0C0X0,P32505,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32917,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,P29340,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P20967,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P11746,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47025,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q03860,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,P28795,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P40963,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P15442,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P08964,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P15442,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40485,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P03962,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P31539,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P17065,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P0C0X0,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P32361,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q06708,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40957,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q05791,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P00447,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40957,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P32628,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P32628,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53895,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q06440,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P27895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q06675,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P11746,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P48361,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P38748,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P28795,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P32504,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P0C0X0,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q04003,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P28795,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P22804,P41695,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38853,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47115,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P00447,P03962,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47025,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P40151,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P41695,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
Q04003,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47025,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P04387,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P17555,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P0C0X0,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P03962,P17555,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00812,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P0C0X0,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q05791,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P26343,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P20967,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P54861,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P38748,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P17065,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32628,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P31539,P40957,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P15442,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P27895,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,P27895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P20050,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q12154,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P32628,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
