Protein Identifier,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,PSSM_A,PSSM_R,PSSM_N,PSSM_D,PSSM_C,PSSM_Q,PSSM_E,PSSM_G,PSSM_H,PSSM_I,PSSM_L,PSSM_K,PSSM_M,PSSM_F,PSSM_P,PSSM_S,PSSM_T,PSSM_W,PSSM_Y,PSSM_V
P34730,0.08424908424908426,0.04395604395604396,0.02564102564102564,0.05128205128205128,0.003663003663003663,0.10256410256410256,0.11355311355311355,0.029304029304029304,0.018315018315018316,0.05128205128205128,0.08791208791208792,0.06227106227106227,0.018315018315018316,0.018315018315018316,0.02564102564102564,0.11355311355311355,0.05860805860805861,0.007326007326007326,0.04395604395604396,0.040293040293040296,-0.39194139194139194,-0.6666666666666666,-0.6410256410256411,-0.7985347985347986,-2.0073260073260073,0.08424908424908426,-0.003663003663003663,-1.6703296703296704,-0.9816849816849816,-1.3663003663003663,-1.1904761904761905,-0.2857142857142857,-0.6666666666666666,-1.7179487179487178,-1.4212454212454213,0.007326007326007326,-0.3882783882783883,-2.36996336996337,-1.216117216117216,-1.0073260073260073
P35056,0.06372549019607843,0.03594771241830065,0.09803921568627451,0.05555555555555555,0.00980392156862745,0.06372549019607843,0.08823529411764706,0.05718954248366013,0.016339869281045753,0.0457516339869281,0.08986928104575163,0.06535947712418301,0.029411764705882353,0.04084967320261438,0.03431372549019608,0.08169934640522876,0.03758169934640523,0.013071895424836602,0.029411764705882353,0.04411764705882353,-0.6356209150326797,-0.8316993464052288,-0.315359477124183,-0.8120915032679739,-2.0392156862745097,-0.26633986928104575,-0.31862745098039214,-1.4248366013071896,-0.9950980392156863,-1.4199346405228759,-1.2679738562091503,-0.45588235294117646,-0.7320261437908496,-1.6290849673202614,-1.5179738562091503,-0.1388888888888889,-0.5620915032679739,-2.361111111111111,-1.2875816993464053,-1.142156862745098
P35191,0.07436399217221135,0.04500978473581213,0.043052837573385516,0.06262230919765166,0.019569471624266144,0.043052837573385516,0.0410958904109589,0.1095890410958904,0.03131115459882583,0.06457925636007827,0.043052837573385516,0.09393346379647749,0.019569471624266144,0.046966731898238745,0.046966731898238745,0.0684931506849315,0.06457925636007827,0.003913894324853229,0.025440313111545987,0.05283757338551859,-0.461839530332681,-0.9099804305283757,-0.6086105675146771,-0.958904109589041,-1.8806262230919766,-0.5870841487279843,-0.6438356164383562,-1.0684931506849316,-1.1056751467710373,-1.4696673189823874,-1.4755381604696673,-0.5225048923679061,-0.9354207436399217,-1.6790606653620352,-1.3835616438356164,-0.18395303326810175,-0.5225048923679061,-2.432485322896282,-1.3913894324853229,-1.0978473581213308
P35210,0.038817005545286505,0.04436229205175601,0.11645101663585952,0.07024029574861368,0.014787430683918669,0.033271719038817,0.038817005545286505,0.04066543438077634,0.02033271719038817,0.06099815157116451,0.10351201478743069,0.056377079482439925,0.025878003696857672,0.05083179297597042,0.04251386321626617,0.12014787430683918,0.06377079482439926,0.006469500924214418,0.0166358595194085,0.03512014787430684,-0.6987060998151571,-0.9325323475046211,-0.1598890942698706,-0.8271719038817006,-1.8521256931608132,-0.5683918669131238,-0.6487985212569316,-1.5258780036968578,-1.064695009242144,-1.2412199630314233,-1.1303142329020333,-0.609981515711645,-0.6977818853974121,-1.5397412199630314,-1.5064695009242144,-0.0018484288354898336,-0.32162661737523107,-2.524029574861368,-1.3835489833641406,-1.1072088724584104
P35719,0.045662100456621,0.0410958904109589,0.0365296803652968,0.1050228310502283,0.0,0.0410958904109589,0.1141552511415525,0.0365296803652968,0.0091324200913242,0.0593607305936073,0.1232876712328767,0.1050228310502283,0.0045662100456621,0.0593607305936073,0.0319634703196347,0.0776255707762557,0.0410958904109589,0.0045662100456621,0.0091324200913242,0.0547945205479452,-0.7123287671232876,-0.8584474885844748,-0.680365296803653,-0.5753424657534246,-2.182648401826484,-0.3424657534246575,-0.1004566210045662,-1.7762557077625571,-1.2602739726027397,-1.2100456621004567,-1.1004566210045663,-0.2922374429223744,-0.7488584474885844,-1.5707762557077625,-1.5022831050228311,-0.2785388127853881,-0.5799086757990868,-2.5662100456621006,-1.45662100456621,-0.9817351598173516
P36010,0.058823529411764705,0.05228758169934641,0.026143790849673203,0.058823529411764705,0.006535947712418301,0.0392156862745098,0.0718954248366013,0.0915032679738562,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.0915032679738562,0.0196078431372549,0.0457516339869281,0.0392156862745098,0.0718954248366013,0.0392156862745098,0.026143790849673203,0.0196078431372549,0.08496732026143791,-0.5620915032679739,-0.9477124183006536,-0.8954248366013072,-1.1045751633986929,-2.019607843137255,-0.5686274509803921,-0.5751633986928104,-1.34640522875817,-1.2810457516339868,-1.2418300653594772,-1.2026143790849673,-0.5228758169934641,-0.7320261437908496,-1.5490196078431373,-1.522875816993464,-0.3790849673202614,-0.6535947712418301,-2.1633986928104574,-1.3202614379084967,-0.9084967320261438
P36036,0.04926108374384237,0.11330049261083744,0.059113300492610835,0.07389162561576355,0.0049261083743842365,0.024630541871921183,0.09359605911330049,0.04926108374384237,0.03940886699507389,0.059113300492610835,0.054187192118226604,0.08866995073891626,0.019704433497536946,0.029556650246305417,0.059113300492610835,0.07389162561576355,0.034482758620689655,0.0,0.03940886699507389,0.034482758620689655,-0.7241379310344828,-0.3448275862068966,-0.3399014778325123,-0.6847290640394089,-2.2660098522167487,-0.22660098522167488,-0.12315270935960591,-1.522167487684729,-0.6945812807881774,-1.6600985221674878,-1.5665024630541873,-0.12315270935960591,-0.9753694581280788,-1.8472906403940887,-1.2463054187192117,-0.2315270935960591,-0.6600985221674877,-2.6305418719211824,-1.3300492610837438,-1.3694581280788178
P36057,0.06557377049180328,0.036885245901639344,0.036885245901639344,0.05737704918032787,0.012295081967213115,0.03278688524590164,0.06967213114754098,0.045081967213114756,0.004098360655737705,0.09016393442622951,0.10655737704918032,0.0942622950819672,0.00819672131147541,0.03278688524590164,0.03278688524590164,0.09836065573770492,0.0778688524590164,0.00819672131147541,0.020491803278688523,0.06967213114754098,-0.4385245901639344,-1.0081967213114753,-0.8401639344262295,-1.098360655737705,-1.7622950819672132,-0.6270491803278688,-0.6024590163934426,-1.7172131147540983,-1.4836065573770492,-0.8811475409836066,-0.8647540983606558,-0.5122950819672131,-0.5942622950819673,-1.5655737704918034,-1.5204918032786885,-0.18442622950819673,-0.27459016393442626,-2.4836065573770494,-1.430327868852459,-0.6229508196721312
P36068,0.052845528455284556,0.028455284552845527,0.052845528455284556,0.07317073170731707,0.016260162601626018,0.028455284552845527,0.08536585365853659,0.028455284552845527,0.02032520325203252,0.07317073170731707,0.13414634146341464,0.07723577235772358,0.012195121951219513,0.06097560975609756,0.016260162601626018,0.07723577235772358,0.06097560975609756,0.012195121951219513,0.028455284552845527,0.06097560975609756,-0.6747967479674797,-1.1097560975609757,-0.8170731707317073,-1.0447154471544715,-1.7926829268292683,-0.6626016260162602,-0.5894308943089431,-1.9268292682926829,-1.2357723577235773,-0.8536585365853658,-0.7682926829268293,-0.6707317073170732,-0.5447154471544715,-1.2195121951219512,-1.7967479674796747,-0.3699186991869919,-0.4634146341463415,-2.272357723577236,-1.1178861788617886,-0.7113821138211383
P36094,0.030303030303030304,0.06611570247933884,0.10743801652892562,0.08264462809917356,0.005509641873278237,0.03581267217630854,0.07713498622589532,0.013774104683195593,0.01652892561983471,0.0440771349862259,0.08264462809917356,0.09641873278236915,0.030303030303030304,0.01928374655647383,0.06336088154269973,0.09090909090909091,0.049586776859504134,0.0,0.04132231404958678,0.046831955922865015,-0.8181818181818182,-0.5564738292011019,-0.09090909090909091,-0.5674931129476584,-2.1707988980716255,-0.18181818181818182,-0.1487603305785124,-1.7465564738292012,-0.8787878787878788,-1.487603305785124,-1.3581267217630855,-0.12121212121212122,-0.790633608815427,-1.8677685950413223,-1.1790633608815426,-0.09917355371900827,-0.42699724517906334,-2.7052341597796143,-1.3856749311294765,-1.2203856749311295
P36095,0.05357142857142857,0.08482142857142858,0.06696428571428571,0.07142857142857142,0.0,0.0625,0.125,0.026785714285714284,0.0,0.05803571428571429,0.08035714285714286,0.08482142857142858,0.05803571428571429,0.004464285714285714,0.022321428571428572,0.049107142857142856,0.04017857142857143,0.004464285714285714,0.026785714285714284,0.08035714285714286,-0.6651785714285714,-0.4419642857142857,-0.48660714285714285,-0.7276785714285714,-2.1964285714285716,0.017857142857142856,0.03571428571428571,-1.8214285714285714,-1.15625,-1.2008928571428572,-1.09375,-0.09375,-0.47767857142857145,-1.9107142857142858,-1.4955357142857142,-0.32142857142857145,-0.5223214285714286,-2.6205357142857144,-1.5,-0.8482142857142857
P37303,0.09302325581395349,0.041343669250646,0.03875968992248062,0.056847545219638244,0.01808785529715762,0.031007751937984496,0.06459948320413436,0.06976744186046512,0.031007751937984496,0.06201550387596899,0.09043927648578812,0.059431524547803614,0.03359173126614987,0.028423772609819122,0.04392764857881137,0.06201550387596899,0.05426356589147287,0.007751937984496124,0.04392764857881137,0.06976744186046512,-0.4134366925064599,-1.054263565891473,-0.8837209302325582,-1.178294573643411,-1.744186046511628,-0.6511627906976745,-0.7054263565891473,-1.496124031007752,-1.1576227390180878,-1.0645994832041343,-1.0310077519379846,-0.7338501291989664,-0.6356589147286822,-1.5064599483204135,-1.4702842377260983,-0.3462532299741602,-0.5297157622739018,-2.3359173126614987,-1.1912144702842378,-0.7596899224806202
P38013,0.09090909090909091,0.005681818181818182,0.03977272727272727,0.0625,0.017045454545454544,0.028409090909090908,0.056818181818181816,0.0625,0.017045454545454544,0.0625,0.045454545454545456,0.07954545454545454,0.017045454545454544,0.03977272727272727,0.045454545454545456,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.03409090909090909,0.11363636363636363,-0.3409090909090909,-1.3181818181818181,-0.8920454545454546,-1.0625,-1.6875,-0.7443181818181818,-0.6931818181818182,-1.4318181818181819,-1.3579545454545454,-1.0170454545454546,-1.1875,-0.7443181818181818,-0.75,-1.4886363636363635,-1.3977272727272727,-0.19886363636363635,-0.3409090909090909,-2.227272727272727,-1.2386363636363635,-0.6193181818181818
P38042,0.06728232189973615,0.029023746701846966,0.11081794195250659,0.036939313984168866,0.021108179419525065,0.05013192612137203,0.0395778364116095,0.030343007915567283,0.026385224274406333,0.059366754617414245,0.11345646437994723,0.06596306068601583,0.021108179419525065,0.03562005277044855,0.040897097625329816,0.11081794195250659,0.055408970976253295,0.006596306068601583,0.047493403693931395,0.0316622691292876,-0.5738786279683378,-0.9287598944591029,-0.3245382585751979,-1.129287598944591,-1.7110817941952507,-0.49868073878627966,-0.716358839050132,-1.6451187335092348,-0.9525065963060686,-1.1728232189973615,-0.9920844327176781,-0.5844327176781002,-0.6174142480211082,-1.4564643799472297,-1.5316622691292876,-0.05672823218997362,-0.38258575197889183,-2.3773087071240107,-1.0949868073878628,-1.0
P38072,0.04983388704318937,0.07641196013289037,0.03986710963455149,0.06976744186046512,0.023255813953488372,0.036544850498338874,0.0664451827242525,0.06312292358803986,0.013289036544850499,0.059800664451827246,0.09634551495016612,0.06976744186046512,0.0033222591362126247,0.0664451827242525,0.053156146179401995,0.07641196013289037,0.03986710963455149,0.009966777408637873,0.05647840531561462,0.029900332225913623,-0.707641196013289,-0.8571428571428571,-0.7940199335548173,-1.043189368770764,-1.893687707641196,-0.584717607973422,-0.6245847176079734,-1.584717607973422,-1.089700996677741,-1.3554817275747508,-1.2159468438538206,-0.5946843853820598,-0.8471760797342193,-1.3222591362126246,-1.5016611295681064,-0.38205980066445183,-0.6976744186046512,-2.1960132890365447,-1.026578073089701,-1.169435215946844
P38080,0.05685920577617329,0.05144404332129964,0.07851985559566788,0.04693140794223827,0.005415162454873646,0.08754512635379061,0.06227436823104693,0.05324909747292419,0.023465703971119134,0.046028880866425995,0.07310469314079422,0.05776173285198556,0.027978339350180504,0.030685920577617327,0.04151624548736462,0.12364620938628158,0.05415162454873646,0.0009025270758122744,0.032490974729241874,0.046028880866425995,-0.5234657039711191,-0.6841155234657039,-0.259927797833935,-0.8240072202166066,-2.020758122743682,-0.10649819494584838,-0.30776173285198555,-1.3898916967509025,-0.9088447653429603,-1.463898916967509,-1.3231046931407942,-0.36823104693140796,-0.7166064981949458,-1.7463898916967509,-1.3574007220216606,0.07490974729241877,-0.3871841155234657,-2.5162454873646207,-1.3176895306859207,-1.154332129963899
P38122,0.05128205128205128,0.022435897435897436,0.038461538461538464,0.04807692307692308,0.022435897435897436,0.041666666666666664,0.04807692307692308,0.07371794871794872,0.016025641025641024,0.0673076923076923,0.08333333333333333,0.08333333333333333,0.04487179487179487,0.041666666666666664,0.02564102564102564,0.09294871794871795,0.07692307692307693,0.009615384615384616,0.03205128205128205,0.08012820512820513,-0.5,-1.1346153846153846,-0.842948717948718,-1.2371794871794872,-1.6506410256410255,-0.6634615384615384,-0.8076923076923077,-1.5192307692307692,-1.358974358974359,-0.9423076923076923,-0.9166666666666666,-0.6730769230769231,-0.47435897435897434,-1.3974358974358974,-1.6346153846153846,-0.23076923076923078,-0.3557692307692308,-2.246794871794872,-1.2307692307692308,-0.6538461538461539
P38147,0.04174573055028463,0.03795066413662239,0.06451612903225806,0.0683111954459203,0.018975332068311195,0.04174573055028463,0.056925996204933584,0.05313092979127135,0.024667931688804556,0.0683111954459203,0.12144212523719165,0.07020872865275142,0.018975332068311195,0.04933586337760911,0.04743833017077799,0.07020872865275142,0.04554079696394687,0.015180265654648957,0.028462998102466792,0.056925996204933584,-0.7419354838709677,-1.0683111954459203,-0.7286527514231499,-1.081593927893738,-1.8481973434535104,-0.635673624288425,-0.713472485768501,-1.7058823529411764,-1.1802656546489563,-1.0626185958254268,-0.9544592030360531,-0.6963946869070209,-0.6166982922201139,-1.4060721062618595,-1.5445920303605314,-0.4098671726755218,-0.5939278937381404,-2.284629981024668,-1.1992409867172675,-0.888045540796964
P38183,0.03496503496503497,0.03496503496503497,0.06293706293706294,0.027972027972027972,0.027972027972027972,0.02097902097902098,0.02097902097902098,0.013986013986013986,0.03496503496503497,0.07692307692307693,0.1258741258741259,0.04195804195804196,0.03496503496503497,0.06293706293706294,0.027972027972027972,0.18181818181818182,0.055944055944055944,0.013986013986013986,0.04895104895104895,0.04895104895104895,-0.5804195804195804,-1.2097902097902098,-0.7552447552447552,-1.5034965034965035,-1.4055944055944056,-0.8531468531468531,-1.118881118881119,-1.93006993006993,-1.0769230769230769,-0.7062937062937062,-0.5874125874125874,-0.916083916083916,-0.3076923076923077,-0.9300699300699301,-1.7972027972027973,-0.04895104895104895,-0.32867132867132864,-2.076923076923077,-0.8111888111888111,-0.7062937062937062
P38198,0.038995373430270985,0.029081295439524125,0.09253139458030403,0.06014540647719762,0.009253139458030404,0.038334434897554524,0.06741573033707865,0.018506278916060808,0.017184401850627893,0.07402511566424323,0.11235955056179775,0.08658294778585592,0.029081295439524125,0.05485789821546596,0.036351619299405155,0.10178453403833443,0.059484467944481166,0.005948446794448116,0.031064111037673495,0.037012557832121616,-0.7448777263714474,-0.9325842696629213,-0.4230006609385327,-0.9451421017845341,-1.9200264375413088,-0.48578982154659617,-0.5241242564441507,-1.8592200925313946,-1.0859220092531394,-1.0561797752808988,-0.9246530072703238,-0.47455386649041637,-0.5439524124256444,-1.3681427627230667,-1.5684071381361533,-0.15928618638466624,-0.3985459352280238,-2.417713152676801,-1.177792465300727,-0.914738929279577
P38247,0.030864197530864196,0.012345679012345678,0.08024691358024691,0.06172839506172839,0.012345679012345678,0.018518518518518517,0.07407407407407407,0.043209876543209874,0.024691358024691357,0.07407407407407407,0.11728395061728394,0.07407407407407407,0.043209876543209874,0.037037037037037035,0.030864197530864196,0.10493827160493827,0.06172839506172839,0.006172839506172839,0.043209876543209874,0.04938271604938271,-0.7283950617283951,-1.1419753086419753,-0.5185185185185185,-0.9938271604938271,-1.845679012345679,-0.6419753086419753,-0.6296296296296297,-1.728395061728395,-1.1049382716049383,-0.9567901234567902,-0.8765432098765432,-0.6604938271604939,-0.5061728395061729,-1.3518518518518519,-1.6296296296296295,-0.19135802469135801,-0.41358024691358025,-2.3580246913580245,-1.1358024691358024,-0.8024691358024691
